"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2017-01-27T22:16:42Z"
"Version","20170127221642"
"OfferCode","AmazonS3"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Availability","Storage Class","Volume Type","Fee Code","Fee Description","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Durability"
"GHQ2QHK7SR45NBGX","JRTCKXETXF","GHQ2QHK7SR45NBGX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Sydney)","AWS Region","EU (Frankfurt)","AWS Region","APS2-EUC1-AWS-Out-ABytes","",
"TF7WQEG5R5FMV8T3","JRTCKXETXF","TF7WQEG5R5FMV8T3.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - US West (Oregon) data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","US West (Oregon)","AWS Region","EU (London)","AWS Region","USW2-EUW2-AWS-Out-Bytes","",
"MR5KY5YSWBP8SESS","JRTCKXETXF","MR5KY5YSWBP8SESS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Canada (Central)","AWS Region","US East (N. Virginia)","AWS Region","CAN1-USE1-AWS-In-ABytes-T1","",
"JX8EJ6EW8U55EW87","JRTCKXETXF","JX8EJ6EW8U55EW87.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.026 per GB-Month of storage used in Standard-Infrequent Access","2017-01-01","0","Inf","GB-Mo","0.0260000000","USD","Storage","AmazonS3","South America (Sao Paulo)","AWS Region","99.9%","Infrequent Access","Standard - Infrequent Access",,,,,,,,,,"SAE1-TimedStorage-SIA-ByteHrs","","99.999999999%"
"K9XRWF2AQ6MGJ3JF","JRTCKXETXF","K9XRWF2AQ6MGJ3JF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per Expedited Glacier request","2017-01-01","0","Inf","Requests","0.0100000000","USD","API Request","AmazonS3","US East (Ohio)","AWS Region",,,,,,"S3-API-Tier6","Expedited Glacier Restore Requests",,,,,,"USE2-Requests-Tier6","",
"GSG7RCAATPV4TBVP","JRTCKXETXF","GSG7RCAATPV4TBVP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","US West (Oregon)","AWS Region","APS2-USW2-AWS-In-ABytes-T2","",
"R6S6VFW3MF4EP92U","JRTCKXETXF","R6S6VFW3MF4EP92U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","EU (London)","AWS Region","Asia Pacific (Seoul)","AWS Region","EUW2-APN2-AWS-Out-ABytes","",
"H47UCD2ANPKUQP5S","JRTCKXETXF","H47UCD2ANPKUQP5S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Tokyo)","AWS Region","EU (London)","AWS Region","APN1-EUW2-AWS-Out-ABytes","",
"6CS37ZCXKSMFSA9D","JRTCKXETXF","6CS37ZCXKSMFSA9D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US East (N. Virginia)","AWS Region","Asia Pacific (Mumbai)","AWS Region","USE1-APS3-AWS-In-ABytes-T2","",
"6UN7C5R4W7H9HNZN","JRTCKXETXF","6UN7C5R4W7H9HNZN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (Ireland) data transfer to AWS GovCloud (US)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (Ireland)","AWS Region","AWS GovCloud (US)","AWS Region","EU-UGW1-AWS-Out-Bytes","",
"RMGJA5GT3EBJYD35","JRTCKXETXF","RMGJA5GT3EBJYD35.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.011 per GB - Standard retrieval fee","2017-01-01","0","Inf","GB","0.0110000000","USD","Fee","AmazonS3","Canada (Central)","AWS Region",,,,"S3-Standard-Retrieval","Fee for Standard Retrieval of data stored",,,,,,,,"CAN1-Standard-Retrieval-Bytes","",
"3DWUHNKFFT4K3TMW","JRTCKXETXF","3DWUHNKFFT4K3TMW.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US East (Ohio)","AWS Region","Asia Pacific (Tokyo)","AWS Region","USE2-APN1-AWS-Out-ABytes-T1","",
"GPQKKT2F4N8HJKQD","JRTCKXETXF","GPQKKT2F4N8HJKQD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Northern Virginia) Amazon S3 accelerated data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","US East (N. Virginia)","AWS Region","US West (N. California)","AWS Region","USE1-USW1-AWS-In-ABytes-T2","",
"2WN5VJSU7QGC88J5","JRTCKXETXF","2WN5VJSU7QGC88J5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","US East (Ohio)","AWS Region","EU (Frankfurt)","AWS Region","USE2-EUC1-AWS-Out-ABytes-T2","",
"XKJ4XRAHPF6M7XD9","JRTCKXETXF","XKJ4XRAHPF6M7XD9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US East (Northern Virginia) data transfer from Canada (Central)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US East (N. Virginia)","AWS Region","Canada (Central)","AWS Region","USE1-CAN1-AWS-In-Bytes","",
"478R99EG6T8U7QX2","JRTCKXETXF","478R99EG6T8U7QX2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - Amazon S3 accelerated data transfer in","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated AWS Inbound (free)","External","Other","EU (Ireland)","AWS Region","EU-DataTransfer-In-ABytes","",
"YSU2CFYFPZTFHKSG","JRTCKXETXF","YSU2CFYFPZTFHKSG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer to South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US East (Ohio)","AWS Region","South America (Sao Paulo)","AWS Region","USE2-SAE1-AWS-Out-ABytes-T1","",
"3ZCUDDFY84YUF666","JRTCKXETXF","3ZCUDDFY84YUF666.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer to US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Canada (Central)","AWS Region","US West (N. California)","AWS Region","CAN1-USW1-AWS-Out-ABytes","",
"WUS7XBKMA2XQ8XSD","JRTCKXETXF","WUS7XBKMA2XQ8XSD.JRTCKXETXF.PGHJ3S3EYE","OnDemand","$0.039 per GB - first 50 TB / month of storage used","2017-01-01","0","51200","GB-Mo","0.0390000000","USD","Storage","AmazonS3","AWS GovCloud (US)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"UGW1-TimedStorage-ByteHrs","","99.999999999%"
"WUS7XBKMA2XQ8XSD","JRTCKXETXF","WUS7XBKMA2XQ8XSD.JRTCKXETXF.D42MF2PVJS","OnDemand","$0.037 per GB - next 450 TB / month of storage used","2017-01-01","51200","512000","GB-Mo","0.0370000000","USD","Storage","AmazonS3","AWS GovCloud (US)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"UGW1-TimedStorage-ByteHrs","","99.999999999%"
"WUS7XBKMA2XQ8XSD","JRTCKXETXF","WUS7XBKMA2XQ8XSD.JRTCKXETXF.PXJDJ3YRG3","OnDemand","$0.0355 per GB - storage used / month over 500 TB","2017-01-01","512000","Inf","GB-Mo","0.0355000000","USD","Storage","AmazonS3","AWS GovCloud (US)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"UGW1-TimedStorage-ByteHrs","","99.999999999%"
"T6DYX35PT8G6KCRS","JRTCKXETXF","T6DYX35PT8G6KCRS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0275 per 1,000 - Bulk Glacier requests","2017-01-01","0","Inf","Requests","0.0000275000","USD","API Request","AmazonS3","US West (N. California)","AWS Region",,,,,,"S3-API-Tier5","Bulk Glacier Restore Requests",,,,,,"USW1-Requests-Tier5","",
"QZS75Y5K5V3MK355","JRTCKXETXF","QZS75Y5K5V3MK355.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer from US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","US West (N. California)","AWS Region","US West (Oregon)","AWS Region","USW1-USW2-AWS-In-ABytes","",
"P8GV6NW8RX7TXY3X","JRTCKXETXF","P8GV6NW8RX7TXY3X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to EU (Germany)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","US West (Oregon)","AWS Region","EU (Frankfurt)","AWS Region","USW2-EUC1-AWS-Out-ABytes-T2","",
"XKSG3QZPCNMKKCUB","JRTCKXETXF","XKSG3QZPCNMKKCUB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer from South America (Sao Paulo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound from close by location","Asia Pacific (Tokyo)","AWS Region","South America (Sao Paulo)","AWS Region","APN1-SAE1-AWS-In-ABytes","",
"ZWQ6Q48CRJXX4FXE","JRTCKXETXF","ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.004 per 10,000 GET and all other requests","2017-01-01","0","Inf","Requests","0.0000004000","USD","API Request","AmazonS3","US East (N. Virginia)","AWS Region",,,,,,"S3-API-Tier2","GET and all other requests",,,,,,"Requests-Tier2","",
"CHEP7GHDEA55CC2Y","JRTCKXETXF","CHEP7GHDEA55CC2Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","South America (Sao Paulo)","AWS Region","Asia Pacific (Seoul)","AWS Region","SAE1-APN2-AWS-Out-ABytes-T1","",
"HSRFWQ3TJGWVZ2EK","JRTCKXETXF","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - data transfer in per month","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Inbound","External","Other","US West (Oregon)","AWS Region","USW2-DataTransfer-In-Bytes","",
"FUZEZ9R2Y222KKK6","JRTCKXETXF","FUZEZ9R2Y222KKK6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","EU (Frankfurt)","AWS Region","US West (Oregon)","AWS Region","EUC1-USW2-AWS-Out-ABytes-T2","",
"HJQANUJZH3UJGCXR","JRTCKXETXF","HJQANUJZH3UJGCXR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - Canada (Central) data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","Canada (Central)","AWS Region","EU (London)","AWS Region","CAN1-EUW2-AWS-Out-Bytes","",
"39KE2JDKAXWBP3HZ","JRTCKXETXF","39KE2JDKAXWBP3HZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (London) Amazon S3 accelerated data transfer to Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","EU (London)","AWS Region","Asia Pacific (Singapore)","AWS Region","EUW2-APS1-AWS-Out-ABytes-T2","",
"E69ECAYH3AARHC7S","JRTCKXETXF","E69ECAYH3AARHC7S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Mumbai)","AWS Region","EU (London)","AWS Region","APS3-EUW2-AWS-Out-ABytes","",
"ZHNEWRM5JMUK596C","JRTCKXETXF","ZHNEWRM5JMUK596C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB data transfer in to US West (Oregon) from CloudFront","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (Oregon)","AWS Region","Amazon CloudFront","AWS Edge Location","USW2-CloudFront-In-Bytes","",
"U7M39C97M5XGPWHJ","JRTCKXETXF","U7M39C97M5XGPWHJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000 per GB - data transfer in per month","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"AWS Inbound","External","Other","EU (London)","AWS Region","EUW2-DataTransfer-In-Bytes","",
"9G78K4HXXSU3YBFX","JRTCKXETXF","9G78K4HXXSU3YBFX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer to US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","US East (N. Virginia)","AWS Region","APS2-USE1-AWS-Out-ABytes-T2","",
"3N2WGFP7P7R4J7YS","JRTCKXETXF","3N2WGFP7P7R4J7YS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.02 per GB - EU (London) data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0200000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","EU (London)","AWS Region","Asia Pacific (Sydney)","AWS Region","EUW2-APS2-AWS-Out-Bytes","",
"8VBJPDCQWD3UZQYP","JRTCKXETXF","8VBJPDCQWD3UZQYP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","Asia Pacific (Singapore)","AWS Region","EU (London)","AWS Region","APS1-EUW2-AWS-Out-ABytes-T2","",
"YNZSJW3PMMDNCMRV","JRTCKXETXF","YNZSJW3PMMDNCMRV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to EU (London)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan","US West (N. California)","AWS Region","EU (London)","AWS Region","USW1-EUW2-AWS-Out-ABytes-T2","",
"TKZD55K78TRQQ4WC","JRTCKXETXF","TKZD55K78TRQQ4WC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from Asia Pacific (Seoul)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Asia Pacific (Sydney)","AWS Region","Asia Pacific (Seoul)","AWS Region","APS2-APN2-AWS-In-ABytes-T1","",
"M6MTARCQFUQBQ2V3","JRTCKXETXF","M6MTARCQFUQBQ2V3.JRTCKXETXF.PGHJ3S3EYE","OnDemand","$0.025 per GB - first 50 TB / month of storage used","2017-01-01","0","51200","GB-Mo","0.0250000000","USD","Storage","AmazonS3","Asia Pacific (Singapore)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"APS1-TimedStorage-ByteHrs","","99.999999999%"
"M6MTARCQFUQBQ2V3","JRTCKXETXF","M6MTARCQFUQBQ2V3.JRTCKXETXF.D42MF2PVJS","OnDemand","$0.024 per GB - next 450 TB / month of storage used","2017-01-01","51200","512000","GB-Mo","0.0240000000","USD","Storage","AmazonS3","Asia Pacific (Singapore)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"APS1-TimedStorage-ByteHrs","","99.999999999%"
"M6MTARCQFUQBQ2V3","JRTCKXETXF","M6MTARCQFUQBQ2V3.JRTCKXETXF.PXJDJ3YRG3","OnDemand","$0.023 per GB - storage used / month over 500 TB","2017-01-01","512000","Inf","GB-Mo","0.0230000000","USD","Storage","AmazonS3","Asia Pacific (Singapore)","AWS Region","99.99%","General Purpose","Standard",,,,,,,,,,"APS1-TimedStorage-ByteHrs","","99.999999999%"
"J3WDZBTPVM379QT2","JRTCKXETXF","J3WDZBTPVM379QT2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00 per GB - US West (Northern California) data transfer from EU (Germany)","2017-01-01","0","Inf","GB","0.0000000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Inbound","US West (N. California)","AWS Region","EU (Frankfurt)","AWS Region","USW1-EUC1-AWS-In-Bytes","",
"2X4W84GAPEPEYH58","JRTCKXETXF","2X4W84GAPEPEYH58.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - US West (Oregon) Amazon S3 accelerated data transfer to Canada (Central)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","US West (Oregon)","AWS Region","Canada (Central)","AWS Region","USW2-CAN1-AWS-Out-ABytes-T1","",
"FCDRAGQ7UTPQSSNM","JRTCKXETXF","FCDRAGQ7UTPQSSNM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer to US West (Oregon)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","Asia Pacific (Singapore)","AWS Region","US West (Oregon)","AWS Region","APS1-USW2-AWS-Out-ABytes-T1","",
"KNACQV9CAH9G7DD2","JRTCKXETXF","KNACQV9CAH9G7DD2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB - AWS GovCloud (US) data transfer to EU (Ireland)","2017-01-01","0","Inf","GB","0.0300000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"InterRegion Outbound","AWS GovCloud (US)","AWS Region","EU (Ireland)","AWS Region","UGW1-EU-AWS-Out-Bytes","",
"7PPCXBQGZS394FJV","JRTCKXETXF","7PPCXBQGZS394FJV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer from US East (Northern Virginia)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","EU (Frankfurt)","AWS Region","US East (N. Virginia)","AWS Region","EUC1-USE1-AWS-In-ABytes-T2","",
"FEWGNRAFH59ENVQT","JRTCKXETXF","FEWGNRAFH59ENVQT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer from US West (Northern California)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan","Asia Pacific (Singapore)","AWS Region","US West (N. California)","AWS Region","APS1-USW1-AWS-In-ABytes-T1","",
"5D2MW78KPJPRV7WA","JRTCKXETXF","5D2MW78KPJPRV7WA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2017-01-01","0","Inf","GB","0.0100000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"IntraRegion","Asia Pacific (Sydney)","AWS Region","Asia Pacific (Sydney)","AWS Region","APS2-DataTransfer-Regional-Bytes","",
"R2NXX55VE88NEYV7","JRTCKXETXF","R2NXX55VE88NEYV7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","Asia Pacific (Seoul)","AWS Region","Asia Pacific (Mumbai)","AWS Region","APN2-APS3-AWS-Out-ABytes","",
"DG6UE4G5S99A6C2E","JRTCKXETXF","DG6UE4G5S99A6C2E.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to Asia Pacific (Singapore)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound from close by location","South America (Sao Paulo)","AWS Region","Asia Pacific (Singapore)","AWS Region","SAE1-APS1-AWS-Out-ABytes","",
"MMK6GFS83TDDUPS7","JRTCKXETXF","MMK6GFS83TDDUPS7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Canada (Central) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan","Canada (Central)","AWS Region","Asia Pacific (Tokyo)","AWS Region","CAN1-APN1-AWS-In-ABytes-T2","",
"XXBVUJRACQ2EEA38","JRTCKXETXF","XXBVUJRACQ2EEA38.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0028 per 1 million objects listed in S3 Inventory","2017-01-01","0","Inf","Objects","0.0000000028","USD","Fee","AmazonS3","Asia Pacific (Mumbai)","AWS Region",,,,"S3-Inventory-ObjectsListed","Per object fee for objects listed in an Inventory",,,,,,,,"APS3-Inventory-ObjectsListed","",
"FVAS5UA8SGFR8F3D","JRTCKXETXF","FVAS5UA8SGFR8F3D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to Asia Pacific (Sydney)","2017-01-01","0","Inf","GB","0.0400000000","USD","Data Transfer","AWSDataTransfer",,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan","Asia Pacific (Seoul)","AWS Region","Asia Pacific (Sydney)","AWS Region","APN2-APS2-AWS-Out-ABytes-T1","",
